Country,Date,Gap Between Actual and Potential Growth,Actual Growth,Potential Growth
Kenya,6/1/04,#N/A,#N/A,#N/A
Kenya,9/1/04,#N/A,#N/A,#N/A
Kenya,12/1/04,#N/A,#N/A,#N/A
Kenya,3/1/05,#N/A,#N/A,#N/A
Kenya,6/1/05,#N/A,#N/A,#N/A
Kenya,9/1/05,#N/A,#N/A,#N/A
Kenya,12/1/05,#N/A,#N/A,#N/A
Kenya,3/1/06,#N/A,#N/A,#N/A
Kenya,6/1/06,#N/A,#N/A,#N/A
Kenya,9/1/06,#N/A,#N/A,#N/A
Kenya,12/1/06,#N/A,#N/A,#N/A
Kenya,3/1/07,#N/A,#N/A,#N/A
Kenya,6/1/07,#N/A,#N/A,#N/A
Kenya,9/1/07,#N/A,#N/A,#N/A
Kenya,12/1/07,#N/A,#N/A,#N/A
Kenya,3/1/08,#N/A,#N/A,#N/A
Kenya,6/1/08,#N/A,#N/A,#N/A
Kenya,9/1/08,#N/A,#N/A,#N/A
Kenya,12/1/08,#N/A,#N/A,#N/A
Kenya,3/1/09,#N/A,#N/A,#N/A
Kenya,6/1/09,#N/A,#N/A,#N/A
Kenya,9/1/09,#N/A,#N/A,#N/A
Kenya,12/1/09,#N/A,#N/A,#N/A
Kenya,3/1/10,#N/A,#N/A,#N/A
Kenya,6/1/10,#N/A,#N/A,#N/A
Kenya,9/1/10,#N/A,#N/A,#N/A
Kenya,12/1/10,#N/A,#N/A,#N/A
Kenya,3/1/11,#N/A,#N/A,#N/A
Kenya,6/1/11,#N/A,#N/A,#N/A
Kenya,9/1/11,#N/A,#N/A,#N/A
Kenya,12/1/11,#N/A,#N/A,#N/A
Kenya,3/1/12,#N/A,#N/A,#N/A
Kenya,6/1/12,#N/A,#N/A,#N/A
Kenya,9/1/12,#N/A,#N/A,#N/A
Kenya,12/1/12,#N/A,#N/A,#N/A
Kenya,3/1/13,#N/A,#N/A,#N/A
Kenya,6/1/13,#N/A,#N/A,#N/A
Kenya,9/1/13,#N/A,#N/A,#N/A
Kenya,12/1/13,#N/A,#N/A,#N/A
Kenya,3/1/14,#N/A,#N/A,#N/A
Kenya,6/1/14,#N/A,#N/A,#N/A
Kenya,9/1/14,#N/A,#N/A,#N/A
Kenya,12/1/14,#N/A,#N/A,#N/A
Kenya,3/1/15,#N/A,#N/A,#N/A
Kenya,6/1/15,#N/A,#N/A,#N/A
Kenya,9/1/15,#N/A,#N/A,#N/A
Kenya,12/1/15,#N/A,#N/A,#N/A
Kenya,3/1/16,#N/A,#N/A,#N/A
Kenya,6/1/16,#N/A,#N/A,#N/A
Kenya,9/1/16,#N/A,#N/A,#N/A
Kenya,12/1/16,#N/A,#N/A,#N/A
Kenya,3/1/17,#N/A,#N/A,#N/A
Kenya,6/1/17,#N/A,#N/A,#N/A
Kenya,9/1/17,#N/A,#N/A,#N/A
Kenya,12/1/17,#N/A,#N/A,#N/A
Kenya,3/1/18,#N/A,#N/A,#N/A
Kenya,6/1/18,#N/A,#N/A,#N/A
Kenya,9/1/18,#N/A,#N/A,#N/A
Kenya,12/1/18,#N/A,#N/A,#N/A
Kenya,3/1/19,#N/A,#N/A,#N/A
Kenya,6/1/19,#N/A,#N/A,#N/A
Kenya,9/1/19,#N/A,#N/A,#N/A
Kenya,12/1/19,#N/A,#N/A,#N/A
Kenya,3/1/20,#N/A,#N/A,#N/A
South Korea,3/1/00,#N/A,12.7,#N/A
South Korea,6/1/00,#N/A,9.2,#N/A
South Korea,9/1/00,#N/A,9.1,#N/A
South Korea,12/1/00,#N/A,5.9,#N/A
South Korea,3/1/01,-0.4,5.1,5.6
South Korea,6/1/01,-0.6,4.9,5.6
South Korea,9/1/01,-2.1,3.5,5.6
South Korea,12/1/01,0.3,5.9,5.6
South Korea,3/1/02,1.8,7.2,5.5
South Korea,6/1/02,2.2,7.6,5.4
South Korea,9/1/02,2.8,8.2,5.3
South Korea,12/1/02,2.6,7.8,5.3
South Korea,3/1/03,-1,4.2,5.2
South Korea,6/1/03,-2.8,2.3,5.1
South Korea,9/1/03,-3,2.1,5.1
South Korea,12/1/03,-1,4,5
South Korea,3/1/04,0.8,5.8,5
South Korea,6/1/04,1.8,6.7,5
South Korea,9/1/04,0.2,5.2,4.9
South Korea,12/1/04,-1.6,3.3,4.9
South Korea,3/1/05,-1.9,3,4.9
South Korea,6/1/05,-1,3.9,4.9
South Korea,9/1/05,0.2,5,4.8
South Korea,12/1/05,0.5,5.3,4.8
South Korea,3/1/06,1.7,6.4,4.7
South Korea,6/1/06,0.3,4.8,4.6
South Korea,9/1/06,0.7,5.1,4.5
South Korea,12/1/06,0.5,4.8,4.3
South Korea,3/1/07,0.6,4.9,4.4
South Korea,6/1/07,1.5,5.9,4.4
South Korea,9/1/07,1.1,5.5,4.4
South Korea,12/1/07,2.4,6.8,4.4
South Korea,3/1/08,1.5,5.8,4.4
South Korea,6/1/08,0.1,4.4,4.3
South Korea,9/1/08,-0.2,4,4.2
South Korea,12/1/08,-5.8,-1.7,4.1
South Korea,3/1/09,-5.9,-1.8,4.1
South Korea,6/1/09,-5.2,-1.2,4
South Korea,9/1/09,-3.1,0.9,3.9
South Korea,12/1/09,1.3,5.2,3.9
South Korea,3/1/10,3.3,7.3,4
South Korea,6/1/10,3.7,7.9,4.2
South Korea,9/1/10,1.4,5.8,4.3
South Korea,12/1/10,1.9,6.4,4.5
South Korea,3/1/11,1.2,5.4,4.3
South Korea,6/1/11,-0.2,3.8,4.1
South Korea,9/1/11,-0.8,3.1,3.8
South Korea,12/1/11,-1,2.6,3.6
South Korea,3/1/12,-1.2,2.4,3.6
South Korea,6/1/12,-1.1,2.4,3.5
South Korea,9/1/12,-1.2,2.3,3.5
South Korea,12/1/12,-0.9,2.5,3.5
South Korea,3/1/13,-1.2,2.3,3.5
South Korea,6/1/13,-0.6,2.9,3.5
South Korea,9/1/13,0,3.5,3.5
South Korea,12/1/13,0.4,3.9,3.5
South Korea,3/1/14,0.4,3.8,3.4
South Korea,6/1/14,0.2,3.5,3.2
South Korea,9/1/14,-0.1,3.1,3.1
South Korea,12/1/14,-0.4,2.6,3
South Korea,3/1/15,-0.5,2.5,3
South Korea,6/1/15,-0.9,2,3
South Korea,9/1/15,0.4,3.3,3
South Korea,12/1/15,0.4,3.4,2.9
South Korea,3/1/16,-0.2,2.8,3
South Korea,6/1/16,0.6,3.6,3
South Korea,9/1/16,-0.2,2.8,3
South Korea,12/1/16,-0.3,2.7,3
South Korea,3/1/17,0.2,3.1,2.9
South Korea,6/1/17,-0.1,2.8,2.9
South Korea,9/1/17,1.1,3.9,2.9
South Korea,12/1/17,0,2.8,2.9
South Korea,3/1/18,0,2.8,2.8
South Korea,6/1/18,0.1,2.9,2.8
South Korea,9/1/18,-0.6,2.1,2.7
South Korea,12/1/18,0.2,2.9,2.7
South Korea,3/1/19,-0.7,1.7,2.3
South Korea,6/1/19,0,2,2
South Korea,9/1/19,0.4,2.1,1.7
South Korea,12/1/19,1,2.3,1.3
South Korea,3/1/20,#N/A,1.3,#N/A
Kosovo,3/1/00,#N/A,#N/A,#N/A
Kosovo,6/1/00,#N/A,#N/A,#N/A
Kosovo,9/1/00,#N/A,#N/A,#N/A
Kosovo,12/1/00,#N/A,#N/A,#N/A
Kosovo,3/1/01,#N/A,#N/A,#N/A
Kosovo,6/1/01,#N/A,#N/A,#N/A
Kosovo,9/1/01,#N/A,#N/A,#N/A
Kosovo,12/1/01,#N/A,#N/A,#N/A
Kosovo,3/1/02,#N/A,#N/A,#N/A
Kosovo,6/1/02,#N/A,#N/A,#N/A
Kosovo,9/1/02,#N/A,#N/A,#N/A
Kosovo,12/1/02,#N/A,#N/A,#N/A
Kosovo,3/1/03,#N/A,#N/A,#N/A
Kosovo,6/1/03,#N/A,#N/A,#N/A
Kosovo,9/1/03,#N/A,#N/A,#N/A
Kosovo,12/1/03,#N/A,#N/A,#N/A
Kosovo,3/1/04,#N/A,#N/A,#N/A
Kosovo,6/1/04,#N/A,#N/A,#N/A
Kosovo,9/1/04,#N/A,#N/A,#N/A
Kosovo,12/1/04,#N/A,#N/A,#N/A
Kosovo,3/1/05,#N/A,#N/A,#N/A
Kosovo,6/1/05,#N/A,#N/A,#N/A
Kosovo,9/1/05,#N/A,#N/A,#N/A
Kosovo,12/1/05,#N/A,#N/A,#N/A
Kosovo,3/1/06,#N/A,#N/A,#N/A
Kosovo,6/1/06,#N/A,#N/A,#N/A
Kosovo,9/1/06,#N/A,#N/A,#N/A
Kosovo,12/1/06,#N/A,#N/A,#N/A
Kosovo,3/1/07,#N/A,#N/A,#N/A
Kosovo,6/1/07,#N/A,#N/A,#N/A
Kosovo,9/1/07,#N/A,#N/A,#N/A
Kosovo,12/1/07,#N/A,#N/A,#N/A
Kosovo,3/1/08,#N/A,#N/A,#N/A
Kosovo,6/1/08,#N/A,#N/A,#N/A
Kosovo,9/1/08,#N/A,#N/A,#N/A
Kosovo,12/1/08,#N/A,#N/A,#N/A
Kosovo,3/1/09,#N/A,#N/A,#N/A
Kosovo,6/1/09,#N/A,#N/A,#N/A
Kosovo,9/1/09,#N/A,#N/A,#N/A
Kosovo,12/1/09,#N/A,#N/A,#N/A
Kosovo,3/1/10,#N/A,#N/A,#N/A
Kosovo,6/1/10,#N/A,#N/A,#N/A
Kosovo,9/1/10,#N/A,#N/A,#N/A
Kosovo,12/1/10,#N/A,#N/A,#N/A
Kosovo,3/1/11,#N/A,10.9,#N/A
Kosovo,6/1/11,#N/A,0,#N/A
Kosovo,9/1/11,#N/A,6,#N/A
Kosovo,12/1/11,#N/A,2.1,#N/A
Kosovo,3/1/12,#N/A,-4.5,#N/A
Kosovo,6/1/12,#N/A,4.1,#N/A
Kosovo,9/1/12,#N/A,3.3,#N/A
Kosovo,12/1/12,#N/A,6.7,#N/A
Kosovo,3/1/13,#N/A,9.8,#N/A
Kosovo,6/1/13,#N/A,6.5,#N/A
Kosovo,9/1/13,#N/A,2.1,#N/A
Kosovo,12/1/13,#N/A,-2.6,#N/A
Kosovo,3/1/14,#N/A,1,#N/A
Kosovo,6/1/14,#N/A,-0.8,#N/A
Kosovo,9/1/14,#N/A,0.1,#N/A
Kosovo,12/1/14,#N/A,4.6,#N/A
Kosovo,3/1/15,#N/A,1.7,#N/A
Kosovo,6/1/15,#N/A,4.5,#N/A
Kosovo,9/1/15,#N/A,4.7,#N/A
Kosovo,12/1/15,#N/A,4.9,#N/A
Kosovo,3/1/16,#N/A,4.6,#N/A
Kosovo,6/1/16,#N/A,3.8,#N/A
Kosovo,9/1/16,#N/A,4.1,#N/A
Kosovo,12/1/16,#N/A,3.8,#N/A
Kosovo,3/1/17,#N/A,2.7,#N/A
Kosovo,6/1/17,#N/A,4.3,#N/A
Kosovo,9/1/17,#N/A,4.4,#N/A
Kosovo,12/1/17,#N/A,3.2,#N/A
Kosovo,3/1/18,#N/A,2.9,#N/A
Kosovo,6/1/18,#N/A,4.4,#N/A
Kosovo,9/1/18,#N/A,3.8,#N/A
Kosovo,12/1/18,#N/A,4.1,#N/A
Kosovo,3/1/19,#N/A,4.2,#N/A
Kosovo,6/1/19,#N/A,4.1,#N/A
Kosovo,9/1/19,#N/A,4.4,#N/A
Kosovo,12/1/19,#N/A,3.9,#N/A
Kosovo,3/1/20,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/00,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/00,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/00,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/00,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/01,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/01,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/01,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/01,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/02,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/02,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/02,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/02,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/03,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/03,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/03,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/03,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/04,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/04,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/04,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/04,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/05,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/05,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/05,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/05,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/06,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/06,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/06,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/06,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/07,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/07,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/07,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/07,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/08,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/08,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/08,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/08,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/09,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/09,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/09,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/09,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/10,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/10,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/10,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/10,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/11,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/11,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/11,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/11,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/12,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/12,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/12,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/12,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/13,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/13,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/13,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/13,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/14,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/14,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/14,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/14,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/15,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/15,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/15,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/15,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/16,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/16,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/16,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/16,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/17,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/17,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/17,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/17,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/18,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/18,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/18,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/18,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/19,#N/A,#N/A,#N/A
Kyrgyzstan,6/1/19,#N/A,#N/A,#N/A
Kyrgyzstan,9/1/19,#N/A,#N/A,#N/A
Kyrgyzstan,12/1/19,#N/A,#N/A,#N/A
Kyrgyzstan,3/1/20,#N/A,#N/A,#N/A
Kuwait,3/1/00,#N/A,#N/A,#N/A
Kuwait,6/1/00,#N/A,#N/A,#N/A
Kuwait,9/1/00,#N/A,#N/A,#N/A
Kuwait,12/1/00,#N/A,#N/A,#N/A
Kuwait,3/1/01,#N/A,#N/A,#N/A
Kuwait,6/1/01,#N/A,#N/A,#N/A
Kuwait,9/1/01,#N/A,#N/A,#N/A
Kuwait,12/1/01,#N/A,#N/A,#N/A
Kuwait,3/1/02,#N/A,#N/A,#N/A
Kuwait,6/1/02,#N/A,#N/A,#N/A
Kuwait,9/1/02,#N/A,#N/A,#N/A
Kuwait,12/1/02,#N/A,#N/A,#N/A
Kuwait,3/1/03,#N/A,#N/A,#N/A
Kuwait,6/1/03,#N/A,#N/A,#N/A
Kuwait,9/1/03,#N/A,#N/A,#N/A
Kuwait,12/1/03,#N/A,#N/A,#N/A
Kuwait,3/1/04,#N/A,#N/A,#N/A
Kuwait,6/1/04,#N/A,#N/A,#N/A
Kuwait,9/1/04,#N/A,#N/A,#N/A
Kuwait,12/1/04,#N/A,#N/A,#N/A
Kuwait,3/1/05,#N/A,#N/A,#N/A
Kuwait,6/1/05,#N/A,#N/A,#N/A
Kuwait,9/1/05,#N/A,#N/A,#N/A
Kuwait,12/1/05,#N/A,#N/A,#N/A
Kuwait,3/1/06,#N/A,#N/A,#N/A
Kuwait,6/1/06,#N/A,#N/A,#N/A
Kuwait,9/1/06,#N/A,#N/A,#N/A
Kuwait,12/1/06,#N/A,#N/A,#N/A
Kuwait,3/1/07,#N/A,#N/A,#N/A
Kuwait,6/1/07,#N/A,#N/A,#N/A
Kuwait,9/1/07,#N/A,#N/A,#N/A
Kuwait,12/1/07,#N/A,#N/A,#N/A
Kuwait,3/1/08,#N/A,#N/A,#N/A
Kuwait,6/1/08,#N/A,#N/A,#N/A
Kuwait,9/1/08,#N/A,#N/A,#N/A
Kuwait,12/1/08,#N/A,#N/A,#N/A
Kuwait,3/1/09,#N/A,#N/A,#N/A
Kuwait,6/1/09,#N/A,#N/A,#N/A
Kuwait,9/1/09,#N/A,#N/A,#N/A
Kuwait,12/1/09,#N/A,#N/A,#N/A
Kuwait,3/1/10,#N/A,#N/A,#N/A
Kuwait,6/1/10,#N/A,#N/A,#N/A
Kuwait,9/1/10,#N/A,#N/A,#N/A
Kuwait,12/1/10,#N/A,#N/A,#N/A
Kuwait,3/1/11,#N/A,4.5,#N/A
Kuwait,6/1/11,#N/A,8.2,#N/A
Kuwait,9/1/11,#N/A,16.3,#N/A
Kuwait,12/1/11,#N/A,10,#N/A
Kuwait,3/1/12,#N/A,15.2,#N/A
Kuwait,6/1/12,#N/A,7.9,#N/A
Kuwait,9/1/12,#N/A,1,#N/A
Kuwait,12/1/12,#N/A,3.1,#N/A
Kuwait,3/1/13,#N/A,-4.6,#N/A
Kuwait,6/1/13,#N/A,2.6,#N/A
Kuwait,9/1/13,#N/A,3.7,#N/A
Kuwait,12/1/13,#N/A,3.1,#N/A
Kuwait,3/1/14,#N/A,4.9,#N/A
Kuwait,6/1/14,#N/A,-0.4,#N/A
Kuwait,9/1/14,#N/A,0.1,#N/A
Kuwait,12/1/14,#N/A,-2.4,#N/A
Kuwait,3/1/15,#N/A,-1,#N/A
Kuwait,6/1/15,#N/A,0.4,#N/A
Kuwait,9/1/15,#N/A,1,#N/A
Kuwait,12/1/15,#N/A,1.9,#N/A
Kuwait,3/1/16,#N/A,4.5,#N/A
Kuwait,6/1/16,#N/A,2.7,#N/A
Kuwait,9/1/16,#N/A,2.1,#N/A
Kuwait,12/1/16,#N/A,2.4,#N/A
Kuwait,3/1/17,#N/A,-5.2,#N/A
Kuwait,6/1/17,#N/A,-4,#N/A
Kuwait,9/1/17,#N/A,-5.3,#N/A
Kuwait,12/1/17,#N/A,-4.3,#N/A
Kuwait,3/1/18,#N/A,-0.1,#N/A
Kuwait,6/1/18,#N/A,0.5,#N/A
Kuwait,9/1/18,#N/A,2.6,#N/A
Kuwait,12/1/18,#N/A,2,#N/A
Kuwait,3/1/19,#N/A,1.1,#N/A
Kuwait,6/1/19,#N/A,1.7,#N/A
Kuwait,9/1/19,#N/A,0.1,#N/A
Kuwait,12/1/19,#N/A,-1.1,#N/A
Kuwait,3/1/20,#N/A,#N/A,#N/A
Latvia,3/1/00,#N/A,6,#N/A
Latvia,6/1/00,#N/A,7.9,#N/A
Latvia,9/1/00,#N/A,6.8,#N/A
Latvia,12/1/00,#N/A,2.2,#N/A
Latvia,3/1/01,#N/A,2.9,#N/A
Latvia,6/1/01,#N/A,9.8,#N/A
Latvia,9/1/01,#N/A,3.4,#N/A
Latvia,12/1/01,#N/A,8.6,#N/A
Latvia,3/1/02,#N/A,4.3,#N/A
Latvia,6/1/02,#N/A,5.3,#N/A
Latvia,9/1/02,#N/A,9.1,#N/A
Latvia,12/1/02,#N/A,9.3,#N/A
Latvia,3/1/03,#N/A,10.2,#N/A
Latvia,6/1/03,#N/A,7.5,#N/A
Latvia,9/1/03,#N/A,9.9,#N/A
Latvia,12/1/03,#N/A,6.7,#N/A
Latvia,3/1/04,#N/A,9.5,#N/A
Latvia,6/1/04,#N/A,8.1,#N/A
Latvia,9/1/04,#N/A,7,#N/A
Latvia,12/1/04,#N/A,8.9,#N/A
Latvia,3/1/05,#N/A,5.8,#N/A
Latvia,6/1/05,#N/A,8.5,#N/A
Latvia,9/1/05,#N/A,13.4,#N/A
Latvia,12/1/05,#N/A,14.2,#N/A
Latvia,3/1/06,#N/A,11.5,#N/A
Latvia,6/1/06,#N/A,12.4,#N/A
Latvia,9/1/06,#N/A,11.5,#N/A
Latvia,12/1/06,#N/A,12.1,#N/A
Latvia,3/1/07,#N/A,15.1,#N/A
Latvia,6/1/07,#N/A,12.5,#N/A
Latvia,9/1/07,#N/A,10.7,#N/A
Latvia,12/1/07,#N/A,3.6,#N/A
Latvia,3/1/08,#N/A,4,#N/A
Latvia,6/1/08,#N/A,-1.2,#N/A
Latvia,9/1/08,#N/A,-6.5,#N/A
Latvia,12/1/08,#N/A,-8.3,#N/A
Latvia,3/1/09,#N/A,-12.3,#N/A
Latvia,6/1/09,#N/A,-15.5,#N/A
Latvia,9/1/09,#N/A,-15.6,#N/A
Latvia,12/1/09,#N/A,-13.4,#N/A
Latvia,3/1/10,#N/A,-10.5,#N/A
Latvia,6/1/10,#N/A,-5.6,#N/A
Latvia,9/1/10,#N/A,-1.2,#N/A
Latvia,12/1/10,#N/A,-0.9,#N/A
Latvia,3/1/11,#N/A,1.9,#N/A
Latvia,6/1/11,#N/A,6,#N/A
Latvia,9/1/11,#N/A,9.3,#N/A
Latvia,12/1/11,#N/A,7.3,#N/A
Latvia,3/1/12,#N/A,8.1,#N/A
Latvia,6/1/12,#N/A,4.1,#N/A
Latvia,9/1/12,#N/A,2.9,#N/A
Latvia,12/1/12,#N/A,2.1,#N/A
Latvia,3/1/13,#N/A,1.2,#N/A
Latvia,6/1/13,#N/A,2.2,#N/A
Latvia,9/1/13,#N/A,3,#N/A
Latvia,12/1/13,#N/A,2.7,#N/A
Latvia,3/1/14,#N/A,2.3,#N/A
Latvia,6/1/14,#N/A,2,#N/A
Latvia,9/1/14,#N/A,2,#N/A
Latvia,12/1/14,#N/A,1.5,#N/A
Latvia,3/1/15,#N/A,2.6,#N/A
Latvia,6/1/15,#N/A,3.5,#N/A
Latvia,9/1/15,#N/A,4,#N/A
Latvia,12/1/15,#N/A,2.9,#N/A
Latvia,3/1/16,#N/A,2.7,#N/A
Latvia,6/1/16,#N/A,2.1,#N/A
Latvia,9/1/16,#N/A,0.3,#N/A
Latvia,12/1/16,#N/A,2.2,#N/A
Latvia,3/1/17,#N/A,3.5,#N/A
Latvia,6/1/17,#N/A,3.6,#N/A
Latvia,9/1/17,#N/A,4.5,#N/A
Latvia,12/1/17,#N/A,3.5,#N/A
Latvia,3/1/18,#N/A,2.8,#N/A
Latvia,6/1/18,#N/A,4.7,#N/A
Latvia,9/1/18,#N/A,4.4,#N/A
Latvia,12/1/18,#N/A,5,#N/A
Latvia,3/1/19,#N/A,3.1,#N/A
Latvia,6/1/19,#N/A,2,#N/A
Latvia,9/1/19,#N/A,2.9,#N/A
Latvia,12/1/19,#N/A,1,#N/A
Latvia,3/1/20,#N/A,2.6,#N/A
Lithuania,3/1/00,#N/A,4.7,#N/A
Lithuania,6/1/00,#N/A,1.9,#N/A
Lithuania,9/1/00,#N/A,3.1,#N/A
Lithuania,12/1/00,#N/A,5.8,#N/A
Lithuania,3/1/01,#N/A,6.8,#N/A
Lithuania,6/1/01,#N/A,5.3,#N/A
Lithuania,9/1/01,#N/A,6.1,#N/A
Lithuania,12/1/01,#N/A,7.9,#N/A
Lithuania,3/1/02,#N/A,4.7,#N/A
Lithuania,6/1/02,#N/A,8,#N/A
Lithuania,9/1/02,#N/A,8,#N/A
Lithuania,12/1/02,#N/A,6.2,#N/A
Lithuania,3/1/03,#N/A,10.8,#N/A
Lithuania,6/1/03,#N/A,9.3,#N/A
Lithuania,9/1/03,#N/A,10.1,#N/A
Lithuania,12/1/03,#N/A,11.9,#N/A
Lithuania,3/1/04,#N/A,7.1,#N/A
Lithuania,6/1/04,#N/A,7.4,#N/A
Lithuania,9/1/04,#N/A,4.9,#N/A
Lithuania,12/1/04,#N/A,6.9,#N/A
Lithuania,3/1/05,#N/A,5.5,#N/A
Lithuania,6/1/05,#N/A,7.1,#N/A
Lithuania,9/1/05,#N/A,9,#N/A
Lithuania,12/1/05,#N/A,8.9,#N/A
Lithuania,3/1/06,#N/A,7.6,#N/A
Lithuania,6/1/06,#N/A,8.3,#N/A
Lithuania,9/1/06,#N/A,6.9,#N/A
Lithuania,12/1/06,#N/A,7,#N/A
Lithuania,3/1/07,#N/A,9.8,#N/A
Lithuania,6/1/07,#N/A,11.6,#N/A
Lithuania,9/1/07,#N/A,12.3,#N/A
Lithuania,12/1/07,#N/A,10.5,#N/A
Lithuania,3/1/08,#N/A,7.1,#N/A
Lithuania,6/1/08,#N/A,5.4,#N/A
Lithuania,9/1/08,#N/A,1.6,#N/A
Lithuania,12/1/08,#N/A,-2.7,#N/A
Lithuania,3/1/09,#N/A,-13.8,#N/A
Lithuania,6/1/09,#N/A,-15.8,#N/A
Lithuania,9/1/09,#N/A,-14.4,#N/A
Lithuania,12/1/09,#N/A,-15.2,#N/A
Lithuania,3/1/10,#N/A,-1.2,#N/A
Lithuania,6/1/10,#N/A,1.2,#N/A
Lithuania,9/1/10,#N/A,0.9,#N/A
Lithuania,12/1/10,#N/A,4.9,#N/A
Lithuania,3/1/11,#N/A,6,#N/A
Lithuania,6/1/11,#N/A,5.4,#N/A
Lithuania,9/1/11,#N/A,7.1,#N/A
Lithuania,12/1/11,#N/A,5.7,#N/A
Lithuania,3/1/12,#N/A,3.7,#N/A
Lithuania,6/1/12,#N/A,1.9,#N/A
Lithuania,9/1/12,#N/A,5.2,#N/A
Lithuania,12/1/12,#N/A,4.4,#N/A
Lithuania,3/1/13,#N/A,3.4,#N/A
Lithuania,6/1/13,#N/A,4.1,#N/A
Lithuania,9/1/13,#N/A,3.1,#N/A
Lithuania,12/1/13,#N/A,3.6,#N/A
Lithuania,3/1/14,#N/A,4.7,#N/A
Lithuania,6/1/14,#N/A,4.2,#N/A
Lithuania,9/1/14,#N/A,3,#N/A
Lithuania,12/1/14,#N/A,2.3,#N/A
Lithuania,3/1/15,#N/A,1.5,#N/A
Lithuania,6/1/15,#N/A,1.8,#N/A
