Quarter,Country,Current Account Balance,Bilateral Balance,Reserves,Forwards,FX Intervention
6/1/16,Saudi Arabia,-0.101062318,0.1778,0.023915703,0,0.023915703
9/1/16,Saudi Arabia,-0.070796924,0.9955,-0.036795821,0,-0.036795821
12/1/16,Saudi Arabia,-0.036969405,1.0701,-0.062078408,0,-0.062078408
3/1/17,Saudi Arabia,0.0008744,-2.5524,-0.055844146,0,-0.055844146
6/1/17,Saudi Arabia,0.0024181,-2.6474,-0.055672669,0,-0.055672669
9/1/17,Saudi Arabia,0.003267379,-1.8189,-0.036667675,0,-0.036667675
12/1/17,Saudi Arabia,0.015196795,-2.5161,-0.011054828,0,-0.011054828
3/1/18,Saudi Arabia,0.021936329,-0.9499,0.014535712,0,0.014535712
6/1/18,Saudi Arabia,0.055426364,-2.2988,0.028157218,0,0.028157218
9/1/18,Saudi Arabia,0.080243246,-6.7496,0.036203351,0,0.036203351
12/1/18,Saudi Arabia,0.089770407,-10.4607,0.013743036,0,0.013743036
3/1/19,Saudi Arabia,0.094785533,-9.7237,0.000572199,0,0.000572199
6/1/19,Saudi Arabia,0.088961448,-8.3575,0.013897527,0,0.013897527
9/1/19,Saudi Arabia,0.068870782,-4.2712,-0.004166125,0,-0.004166125
12/1/19,Saudi Arabia,0.065506416,0.8463,0.009747022,0,0.009747022
12/1/00,Singapore,0.110838657,-1.372,0.071081772,0.031710905,0.102792677
3/1/01,Singapore,0.114361149,-0.6426,0.089624089,0.0233562,0.112980289
6/1/01,Singapore,0.122836854,0.2666,0.029870398,-0.010929007,0.01894139
9/1/01,Singapore,0.117831722,1.4622,-0.009766275,-0.071997242,-0.081763518
12/1/01,Singapore,0.144056507,2.6518,-0.010216718,-0.037558189,-0.047774907
3/1/02,Singapore,0.147080455,2.8957,-0.007423945,-0.023542211,-0.030966155
6/1/02,Singapore,0.13507411,2.9877,0.021239877,0.035093436,0.056333312
9/1/02,Singapore,0.145768352,2.3376,0.040507127,0.021752045,0.062259173
12/1/02,Singapore,0.149043069,1.4155,0.013572901,-0.00193914,0.011633761
3/1/03,Singapore,0.178615601,0.9859,0.009190133,0.015421914,0.024612047
6/1/03,Singapore,0.206151711,0.2299,0.02536446,0.003946616,0.029311076
9/1/03,Singapore,0.232161793,1.0807,0.050042155,0.033111861,0.083154016
12/1/03,Singapore,0.242930604,1.4224,0.068652302,0.060157945,0.128810247
3/1/04,Singapore,0.218184716,2.0792,0.123958623,0.046960323,0.170918946
6/1/04,Singapore,0.206360374,3.6657,0.104760046,0.076354621,0.181114667
9/1/04,Singapore,0.197675985,3.7954,0.078474368,0.052844224,0.131318593
12/1/04,Singapore,0.193103913,4.0271,0.105935259,0.074331921,0.18026718
3/1/05,Singapore,0.196241902,4.6717,0.074486603,0.158514286,0.23300089
6/1/05,Singapore,0.206657162,4.545,0.120339486,0.125772548,0.246112034
9/1/05,Singapore,0.219912953,4.6212,0.119561951,0.113751083,0.233313034
12/1/05,Singapore,0.232249158,5.356,0.096379168,0.057361993,0.153741161
3/1/06,Singapore,0.255417621,5.0376,0.110915127,0.023543043,0.134458169
6/1/06,Singapore,0.265642699,5.1557,0.086076956,0.14037666,0.226453616
9/1/06,Singapore,0.260944942,5.1,0.095037553,0.215526366,0.31056392
12/1/06,Singapore,0.268944232,6.0574,0.114284812,0.252111993,0.366396805
3/1/07,Singapore,0.285131919,6.5308,0.08222992,0.263107801,0.345337722
6/1/07,Singapore,0.286508472,6.5845,0.095244691,0.064381582,0.159626272
9/1/07,Singapore,0.297463203,7.198,0.098956628,-0.015698178,0.08325845
12/1/07,Singapore,0.270279026,7.2249,0.108370772,0.026286952,0.134657723
3/1/08,Singapore,0.232741294,8.178,0.14398637,0.084388994,0.228375363
6/1/08,Singapore,0.205954424,10.3697,0.124805736,0.150203124,0.275008859
9/1/08,Singapore,0.170834613,11.65,0.094603396,0.055909969,0.150513365
12/1/08,Singapore,0.151609188,11.9687,0.067404156,-0.136587386,-0.06918323
3/1/09,Singapore,0.154427151,11.0194,0.011757374,-0.306065338,-0.294307964
6/1/09,Singapore,0.156408491,8.5414,-0.001243202,-0.226562513,-0.227805715
9/1/09,Singapore,0.152782094,6.7557,0.033433883,-0.060209156,-0.026775273
12/1/09,Singapore,0.163375185,6.527,0.060633884,0.101553385,0.162187269
3/1/10,Singapore,0.166531099,8.0752,0.141115648,0.157156699,0.298272346
6/1/10,Singapore,0.175902214,9.7765,0.17517739,0.110958879,0.286136268
9/1/10,Singapore,0.204683655,11.3148,0.166656492,0.077311195,0.243967687
12/1/10,Singapore,0.229928003,11.5808,0.175965856,0.097431816,0.273397672
3/1/11,Singapore,0.2367064,10.8034,0.126877352,0.160147927,0.287025279
6/1/11,Singapore,0.240182354,10.8965,0.10129803,0.176264297,0.277562326
9/1/11,Singapore,0.238982238,11.4739,0.109997102,0.202826293,0.312823394
12/1/11,Singapore,0.222569976,12.1664,0.062384303,0.137592875,0.199977178
3/1/12,Singapore,0.209887261,11.9837,0.062292919,0.057051452,0.119344371
6/1/12,Singapore,0.19781682,11.8052,0.059028024,-0.011691892,0.047336132
9/1/12,Singapore,0.182247442,10.7753,0.052461866,-0.06590727,-0.013445404
12/1/12,Singapore,0.176338391,10.2913,0.089272015,-0.040920107,0.048351908
3/1/13,Singapore,0.161100553,10.9975,0.094792965,-0.064621504,0.030171461
6/1/13,Singapore,0.162947085,11.3919,0.095105922,-0.083403295,0.011702627
9/1/13,Singapore,0.156858455,11.9343,0.075700214,-0.100565785,-0.024865571
12/1/13,Singapore,0.156971118,12.822,0.059082002,-0.124650556,-0.065568554
3/1/14,Singapore,0.15980948,13.9452,0.037136323,-0.117775095,-0.080638772
6/1/14,Singapore,0.153835335,13.5856,0.035229933,-0.088344782,-0.053114849
9/1/14,Singapore,0.170590892,13.2201,0.041268225,-0.076021235,-0.03475301
12/1/14,Singapore,0.179513152,13.5664,0.021900613,-0.084229462,-0.062328849
3/1/15,Singapore,0.195605264,12.5187,0.017873392,-0.085670913,-0.067797521
6/1/15,Singapore,0.195461813,12.1553,0.012366094,-0.078949491,-0.066583397
9/1/15,Singapore,0.189496639,11.6495,0.004366618,-0.079095721,-0.074729103
12/1/15,Singapore,0.186755461,10.2086,0.003539097,-0.052714427,-0.049175331
3/1/16,Singapore,0.173963913,8.8812,-0.013396448,-0.017136746,-0.030533194
6/1/16,Singapore,0.183716652,8.015,-0.008388714,-0.011991644,-0.020380358
9/1/16,Singapore,0.187668839,8.0796,0.00368726,0.022964271,0.026651531
12/1/16,Singapore,0.17699009,8.9835,-0.004552666,0.024839226,0.02028656
3/1/17,Singapore,0.180956442,10.2799,0.050643275,0.035268298,0.085911573
6/1/17,Singapore,0.172265886,11.0715,0.049144036,0.043943563,0.093087599
9/1/17,Singapore,0.16412785,10.9324,0.061211693,0.048390502,0.109602195
12/1/17,Singapore,0.162603651,10.2815,0.079813185,0.065743011,0.145556196
3/1/18,Singapore,0.159030775,9.0726,0.058870424,0.070171127,0.129041551
6/1/18,Singapore,0.164061139,8.7076,0.064445824,0.033520094,0.097965918
9/1/18,Singapore,0.168749402,7.2672,0.053216435,0.006151416,0.059367851
12/1/18,Singapore,0.171685525,6.1351,0.034113693,0.016421786,0.05053548
3/1/19,Singapore,0.169310147,5.3536,0.04564792,0.016259813,0.061907733
6/1/19,Singapore,0.173013878,4.4212,-0.032683031,0.03925475,0.00657172
9/1/19,Singapore,0.169849338,4.8482,-0.036874758,0.032144429,-0.004730329
12/1/19,Singapore,0.169608024,5.1687,-0.029391627,0.028870064,-0.000521564
12/1/00,South Africa,-0.001389794,-1.1206,0.003509979,0.005174218,0.008684197
3/1/01,South Africa,0.000662378,-1.2496,0.002582648,0.005721765,0.008304413
6/1/01,South Africa,0.002381219,-1.3252,-7.04167E-05,0.035874643,0.035804227
9/1/01,South Africa,0.004539051,-1.4056,-0.001904747,0.048007401,0.046102654
12/1/01,South Africa,0.00280327,-1.4731,-0.000180314,0.049729121,0.049548807
3/1/02,South Africa,0.004388044,-1.4603,-0.00071622,0.055465847,0.054749627
6/1/02,South Africa,0.003601694,-1.4339,-0.000347588,0.030335794,0.029988205
9/1/02,South Africa,0.008008994,-1.3281,-0.000169551,0.013491581,0.01332203
12/1/02,South Africa,0.008686442,-1.5084,-0.002766334,0.013398222,0.010631888
3/1/03,South Africa,0.00714721,-1.5959,-0.001651226,0.011703241,0.010052014
6/1/03,South Africa,-0.002426666,-1.6281,-0.002197051,0.022082173,0.019885122
9/1/03,South Africa,-0.003969428,-1.8639,-0.002626837,0.023533785,0.020906949
12/1/03,South Africa,-0.008757216,-1.8051,-0.002005093,0.036711941,0.034706848
3/1/04,South Africa,-0.011647668,-1.9511,0.006709762,0.035222704,0.041932466
6/1/04,South Africa,-0.01589678,-2.4321,0.014993868,0.02006964,0.035063509
9/1/04,South Africa,-0.023368594,-2.5258,0.01884989,0.015576324,0.034426214
12/1/04,South Africa,-0.027957334,-2.7664,0.027532326,0.001780661,0.029312987
3/1/05,South Africa,-0.031615392,-2.5355,0.02312632,-0.000557858,0.022568462
6/1/05,South Africa,-0.029905456,-2.1791,0.028248764,-0.001149757,0.027099007
9/1/05,South Africa,-0.030849624,-2.0213,0.027088138,-0.000587298,0.02650084
12/1/05,South Africa,-0.031119742,-1.9787,0.022383587,-3.88206E-06,0.022379705
3/1/06,South Africa,-0.036305542,-2.2845,0.025117216,8.74608E-05,0.025204677
6/1/06,South Africa,-0.037581114,-2.7007,0.015549185,0.000200534,0.015749719
9/1/06,South Africa,-0.037251265,-3.0192,0.015522066,0.000143597,0.015665663
12/1/06,South Africa,-0.044421947,-3.0389,0.013637282,0.000374822,0.014012105
3/1/07,South Africa,-0.042576035,-3.2897,0.009381085,0.000404881,0.009785965
6/1/07,South Africa,-0.047018763,-3.3702,0.013370649,0.000440075,0.013810724
9/1/07,South Africa,-0.055502889,-3.3706,0.015552485,0.000327821,0.015880306
12/1/07,South Africa,-0.053990798,-3.5327,0.019155351,-0.000190311,0.018965039
3/1/08,South Africa,-0.060403539,-3.6656,0.01827421,-5.24716E-05,0.018221738
6/1/08,South Africa,-0.060545286,-3.7623,0.014182558,-0.000373217,0.013809341
9/1/08,South Africa,-0.060474972,-4.0395,0.011387936,-0.000466257,0.010921678
12/1/08,South Africa,-0.056604192,-3.4574,0.007674217,-0.000231047,0.007443169
3/1/09,South Africa,-0.052337832,-2.4771,0.006641507,-0.000456785,0.006184722
6/1/09,South Africa,-0.043904132,-1.5928,0.007853438,-0.00019036,0.007663078
9/1/09,South Africa,-0.030290065,-0.8409,0.015864969,-1.80793E-05,0.01584689
12/1/09,South Africa,-0.026374406,-1.4263,0.013822105,-1.65693E-05,0.013805536
3/1/10,South Africa,-0.024546038,-2.0122,0.021871285,-3.05606E-06,0.021868229
6/1/10,South Africa,-0.021380893,-2.3526,0.019873223,2.89313E-06,0.019876116
9/1/10,South Africa,-0.021964838,-2.5989,0.012273972,0.003122815,0.015396787
12/1/10,South Africa,-0.014606508,-2.5887,0.010091182,0.011119972,0.021211155
3/1/11,South Africa,-0.013198329,-2.0265,0.013284262,0.01038524,0.023669502
6/1/11,South Africa,-0.014116565,-2.1704,0.0123237,0.013215667,0.025539367
9/1/11,South Africa,-0.016867864,-2.2987,0.010799347,0.011994561,0.022793908
12/1/11,South Africa,-0.022295253,-2.2157,0.011264668,0.0056242,0.016888868
3/1/12,South Africa,-0.027247605,-2.4294,0.002655976,0.007107338,0.009763314
6/1/12,South Africa,-0.036084255,-2.034,0.000836777,0.001912985,0.002749762
9/1/12,South Africa,-0.043164147,-1.2952,0.002447905,-0.001483044,0.00096486
12/1/12,South Africa,-0.05127859,-1.1195,0.003020628,-0.003278631,-0.000258003
3/1/13,South Africa,-0.055724996,-0.4708,0.000870313,-0.00571079,-0.004840477
6/1/13,South Africa,-0.056379353,-0.7557,-0.002123024,-0.005385181,-0.007508206
9/1/13,South Africa,-0.059653643,-1.445,0.001399455,-0.004590791,-0.003191336
12/1/13,South Africa,-0.058026285,-1.1717,0.001359755,-0.004494382,-0.003134627
3/1/14,South Africa,-0.055741501,-1.9402,-0.000396523,-0.003483921,-0.003880444
6/1/14,South Africa,-0.055821328,-1.7433,0.001362479,-0.002936741,-0.001574263
9/1/14,South Africa,-0.050988946,-1.6675,0.001988861,-0.00279317,-0.000804308
12/1/14,South Africa,-0.050816033,-1.9502,0.003874734,-0.00458449,-0.000709755
3/1/15,South Africa,-0.049726408,-1.9373,0.002113616,-0.002455499,-0.000341883
6/1/15,South Africa,-0.042628569,-1.9447,0.004490029,-0.00238231,0.002107719
9/1/15,South Africa,-0.043021951,-1.8902,-0.002231514,-0.002194241,-0.004425755
12/1/15,South Africa,-0.045705711,-1.8657,-0.003573972,-0.001728785,-0.005302757
3/1/16,South Africa,-0.047945127,-1.9195,-0.001416548,-0.004158521,-0.005575069
6/1/16,South Africa,-0.04545277,-2.1349,-0.00127673,-0.002345085,-0.003621815
9/1/16,South Africa,-0.040250522,-2.1534,0.001048201,3.78536E-05,0.001086055
12/1/16,South Africa,-0.028099471,-2.1844,0.009749727,0.001166485,0.010916211
3/1/17,South Africa,-0.022969533,-2.0206,0.007120127,0.004505205,0.011625332
6/1/17,South Africa,-0.024857822,-2.1534,0.00730856,0.002567169,0.009875728
9/1/17,South Africa,-0.024014737,-2.3803,0.010803661,0.002335136,0.013138797
12/1/17,South Africa,-0.025538486,-2.6849,0.005452256,-0.001645608,0.003806648
3/1/18,South Africa,-0.033617744,-3.0271,0.004862553,-0.002404908,0.002457645
6/1/18,South Africa,-0.03357657,-2.9391,0.009533959,-0.001767147,0.007766812
9/1/18,South Africa,-0.036032373,-2.6883,0.0039543,-0.004303982,-0.000349682
12/1/18,South Africa,-0.036250829,-2.9502,0.002285535,-0.002846087,-0.000560552
3/1/19,South Africa,-0.031733454,-2.7554,-0.001062904,0.000142278,-0.000920625
6/1/19,South Africa,-0.032983637,-2.7046,-0.007905987,-0.004089402,-0.011995388
9/1/19,South Africa,-0.03324112,-2.7948,0.007882238,-0.004249862,0.003632375
12/1/19,South Africa,-0.039884649,-2.4653,0.008725637,-0.000798554,0.007927083
12/1/00,South Korea,0.017679021,-12.4777,0.041278833,0,0.041278833
3/1/01,South Korea,0.018845561,-13.0875,0.023398672,0,0.023398672
6/1/01,South Korea,0.017401128,-14.2393,0.011810675,0,0.011810675
9/1/01,South Korea,0.010725968,-13.4628,0.011594852,0,0.011594852
12/1/01,South Korea,0.003956257,-13.0008,0.013842513,0,0.013842513
3/1/02,South Korea,0.003890155,-13.107,0.019295622,0,0.019295622
6/1/02,South Korea,0.001444449,-12.7131,0.022187884,0,0.022187884
9/1/02,South Korea,0.002611809,-12.9533,0.022153436,0,0.022153436
12/1/02,South Korea,0.006460978,-12.996,0.018749086,0,0.018749086
3/1/03,South Korea,0.001053272,-12.1625,0.014424963,0,0.014424963
6/1/03,South Korea,0.000570662,-12.5197,0.019501938,0,0.019501938
9/1/03,South Korea,0.006570302,-12.7661,0.025277319,0,0.025277319
12/1/03,South Korea,0.016089758,-13.1568,0.036779231,0,0.036779231
3/1/04,South Korea,0.027194386,-14.6072,0.046685958,0,0.046685958
6/1/04,South Korea,0.035369675,-16.5813,0.042899296,0,0.042899296
9/1/04,South Korea,0.038426651,-18.5236,0.039530567,0,0.039530567
12/1/04,South Korea,0.036879289,-19.9812,0.048740887,0,0.048740887
3/1/05,South Korea,0.033121174,-20.6012,0.047498003,0.040804393,0.088302396
6/1/05,South Korea,0.0235631,-19.4994,0.043953307,0.038476506,0.082429812
9/1/05,South Korea,0.01642995,-17.684,0.03718718,0.033542146,0.070729326
12/1/05,South Korea,0.01306209,-16.2098,0.021190402,0.030360805,0.051551207
3/1/06,South Korea,0.003959178,-15.2047,0.016666301,-0.005779997,0.010886304
6/1/06,South Korea,0.002784782,-14.6698,0.017747205,-0.005253021,0.012494184
9/1/06,South Korea,0.00125072,-14.4327,0.018562268,-0.003606388,0.01495588
12/1/06,South Korea,0.001986297,-13.5844,0.020967528,-0.002483345,0.018484183
3/1/07,South Korea,0.004965722,-14.0336,0.018900733,-0.00339312,0.015507613
6/1/07,South Korea,0.003330234,-13.9231,0.020150511,-0.004291177,0.015859334
9/1/07,South Korea,0.010483062,-13.9764,0.018570549,-0.003682868,0.014887681
12/1/07,South Korea,0.008925505,-13.1606,0.012893636,-0.00281082,0.010082816
3/1/08,South Korea,0.008579203,-12.3638,0.006125442,-0.002550269,0.003575173
6/1/08,South Korea,0.006657546,-11.8345,-0.003958721,-0.003383876,-0.007342597
9/1/08,South Korea,-0.005035185,-11.8142,-0.017243628,-0.02604083,-0.043284458
12/1/08,South Korea,0.001647029,-13.4004,-0.053033755,-0.019825413,-0.072859168
3/1/09,South Korea,0.015028908,-14.3252,-0.044616788,-0.03226784,-0.076884628
6/1/09,South Korea,0.031886601,-13.9954,-0.019814715,-0.030422273,-0.050236988
9/1/09,South Korea,0.043992693,-12.9107,0.020124402,0.022124293,0.042248696
12/1/09,South Korea,0.034704591,-10.6038,0.072022127,0.013758028,0.085780155
3/1/10,South Korea,0.020401418,-7.1457,0.066490897,0.03131302,0.097803917
6/1/10,South Korea,0.020991407,-7.0861,0.050362023,0.036679827,0.087041851
9/1/10,South Korea,0.025904459,-8.4533,0.037022006,0.023973883,0.060995889
12/1/10,South Korea,0.024408572,-10.0545,0.023552846,0.03310599,0.056658836
3/1/11,South Korea,0.021277458,-12.0379,0.018748199,0.025746723,0.044494922
6/1/11,South Korea,0.009311965,-13.2792,0.015785202,0.018459956,0.034245159
9/1/11,South Korea,0.008930116,-13.4227,0.001849413,0.006624584,0.008473997
12/1/11,South Korea,0.013263448,-13.1997,0.011122732,-0.013406779,-0.002284047
3/1/12,South Korea,0.01547977,-13.0498,0.013333049,-0.016988161,-0.003655112
6/1/12,South Korea,0.026203421,-14.1248,0.01078941,-0.020459404,-0.009669993
9/1/12,South Korea,0.030306669,-15.2161,0.018968139,-0.016494173,0.002473967
12/1/12,South Korea,0.03810807,-16.6164,0.0102978,0.001806577,0.012104377
3/1/13,South Korea,0.047430891,-18.8507,0.008672139,0.010836815,0.019508954
6/1/13,South Korea,0.054622789,-20.3766,0.005938164,0.013728904,0.019667068
9/1/13,South Korea,0.057180592,-21.4597,0.007877944,0.013732557,0.021610501
12/1/13,South Korea,0.056287439,-20.7217,0.011872622,0.009155764,0.021028386
3/1/14,South Korea,0.0562137,-20.3481,0.01345297,0.000443905,0.013896875
6/1/14,South Korea,0.056055095,-20.7293,0.023639245,0.010177313,0.033816558
9/1/14,South Korea,0.054002535,-21.4121,0.02243324,0.012218031,0.034651272
12/1/14,South Korea,0.055920812,-25.0273,0.012046167,0.008722557,0.020768725
3/1/15,South Korea,0.062376354,-27.7006,0.012032138,0.010810861,0.022842999
6/1/15,South Korea,0.064455454,-28.5703,0.009459619,0.001873212,0.011332831
9/1/15,South Korea,0.070704504,-29.1154,0.002715494,-0.007812526,-0.005097032
12/1/15,South Korea,0.071680456,-28.2913,0.008218677,-0.00799065,0.000228028
3/1/16,South Korea,0.074698744,-29.5588,0.002484258,-0.012508411,-0.010024153
6/1/16,South Korea,0.074995333,-30.1718,-0.001910655,-0.013395079,-0.015305734
9/1/16,South Korea,0.069084781,-29.417,0.005707833,-0.002140492,0.003567341
12/1/16,South Korea,0.065175145,-27.6245,0.005068454,-0.008445425,-0.003376971
3/1/17,South Korea,0.057036279,-25.2984,0.006308768,-0.002724506,0.003584261
6/1/17,South Korea,0.04794587,-22.0179,0.005746085,-0.001350783,0.004395302
9/1/17,South Korea,0.049786199,-21.6532,0.00117504,-0.004802654,-0.003627614
12/1/17,South Korea,0.046248068,-23.066,0.00267852,0.003844757,0.006523277
3/1/18,South Korea,0.042071398,-20.9161,0.003842254,0.001565003,0.005407257
6/1/18,South Korea,0.043437132,-20.5259,0.009387258,-0.004862123,0.004525135
9/1/18,South Korea,0.044693125,-19.3182,0.010650354,-0.005754337,0.004896017
12/1/18,South Korea,0.044992754,-17.7574,0.01016155,-0.009029159,0.001132391
3/1/19,South Korea,0.046093453,-20.4648,0.009222992,-0.007990005,0.001232986
6/1/19,South Korea,0.042181062,-20.3485,0.001222558,-0.00332418,-0.002101622
9/1/19,South Korea,0.037082058,-20.6314,0.001439903,-0.001295158,0.000144746
12/1/19,South Korea,0.049095111,-20.6138,0.001200297,0.000306173,0.00150647
12/1/00,Taiwan,0.024851463,-16.0967,0.007489606,0,0.007489606
3/1/01,Taiwan,0.031886831,-15.9486,0.00036374,0,0.00036374
6/1/01,Taiwan,0.039170891,-16.1203,-0.004691708,0,-0.004691708
9/1/01,Taiwan,0.046554552,-15.998,0.010107346,0,0.010107346
12/1/01,Taiwan,0.057079281,-15.2526,0.057978036,0,0.057978036
3/1/02,Taiwan,0.068767986,-15.0509,0.060629042,0,0.060629042
6/1/02,Taiwan,0.076908859,-14.4573,0.116618497,0,0.116618497
9/1/02,Taiwan,0.07650266,-13.8057,0.129846285,0,0.129846285
12/1/02,Taiwan,0.079192269,-13.7662,0.109501706,0,0.109501706
3/1/03,Taiwan,0.080315692,-14.0628,0.107500258,0,0.107500258
6/1/03,Taiwan,0.083730874,-14.3967,0.074299871,0,0.074299871
9/1/03,Taiwan,0.090205854,-14.821,0.086514739,0,0.086514739
12/1/03,Taiwan,0.089046362,-14.1515,0.116871577,0,0.116871577
3/1/04,Taiwan,0.081391521,-13.0907,0.160887639,0,0.160887639
6/1/04,Taiwan,0.075277406,-12.6305,0.150668069,0,0.150668069
9/1/04,Taiwan,0.069250069,-12.8262,0.105629602,0,0.105629602
12/1/04,Taiwan,0.049766346,-13.0381,0.076671827,0,0.076671827
3/1/05,Taiwan,0.044584173,-13.5422,0.050719609,0,0.050719609
6/1/05,Taiwan,0.032847281,-13.1184,0.056271297,0,0.056271297
9/1/05,Taiwan,0.020274688,-12.7285,0.060571782,0,0.060571782
12/1/05,Taiwan,0.039963427,-13.2113,0.053619647,0,0.053619647
3/1/06,Taiwan,0.042145716,-13.9322,0.026126831,0,0.026126831
6/1/06,Taiwan,0.049294172,-14.6129,0.010182647,0,0.010182647
9/1/06,Taiwan,0.062553704,-15.6668,0.011741591,0,0.011741591
12/1/06,Taiwan,0.059915859,-15.5025,0.015746768,0,0.015746768
3/1/07,Taiwan,0.069797134,-15.3114,0.010822794,0,0.010822794
6/1/07,Taiwan,0.073358039,-14.2808,0.004690953,0,0.004690953
9/1/07,Taiwan,0.072704628,-12.9676,-0.017599166,0,-0.017599166
12/1/07,Taiwan,0.078743795,-12.449,-0.009878606,0,-0.009878606
3/1/08,Taiwan,0.074937822,-10.9406,0.016660058,0,0.016660058
6/1/08,Taiwan,0.075777627,-10.583,0.031312799,0,0.031312799
9/1/08,Taiwan,0.066349225,-10.4069,0.043406844,0,0.043406844
12/1/08,Taiwan,0.059626188,-11.3998,0.063185386,0,0.063185386
3/1/09,Taiwan,0.072900596,-12.6804,0.069277588,0,0.069277588
6/1/09,Taiwan,0.082952741,-12.9234,0.09070079,0,0.09070079
9/1/09,Taiwan,0.097997876,-11.7465,0.129301009,0,0.129301009
12/1/09,Taiwan,0.104051301,-9.8764,0.138504765,0,0.138504765
3/1/10,Taiwan,0.092309245,-7.8937,0.134535265,0,0.134535265
6/1/10,Taiwan,0.089345757,-8.4299,0.138186015,0,0.138186015
9/1/10,Taiwan,0.088886331,-9.5863,0.125308777,0,0.125308777
12/1/10,Taiwan,0.082670598,-9.797,0.09042983,0,0.09042983
3/1/11,Taiwan,0.079902947,-11.0215,0.0684898,0,0.0684898
6/1/11,Taiwan,0.072792813,-12.4646,0.044498463,0,0.044498463
9/1/11,Taiwan,0.073327297,-14.0487,0.01957319,0,0.01957319
12/1/11,Taiwan,0.078341671,-15.4727,0.012891641,0,0.012891641
3/1/12,Taiwan,0.077068877,-15.7527,0.013939616,0,0.013939616
6/1/12,Taiwan,0.079990904,-15.2044,0.010236587,0,0.010236587
9/1/12,Taiwan,0.081993655,-14.7689,0.024982571,0,0.024982571
12/1/12,Taiwan,0.086623373,-14.5235,0.031246973,0,0.031246973
3/1/13,Taiwan,0.086427019,-13.7097,0.02510379,0,0.02510379
6/1/13,Taiwan,0.092242404,-13.4073,0.026419057,0,0.026419057
9/1/13,Taiwan,0.096478866,-13.4535,0.02409705,0,0.02409705
12/1/13,Taiwan,0.09735124,-12.416,0.022064228,0,0.022064228
3/1/14,Taiwan,0.103941708,-13.4016,0.022846014,0,0.022846014
6/1/14,Taiwan,0.109176589,-13.7556,0.023508549,0,0.023508549
9/1/14,Taiwan,0.109085983,-13.515,0.026098376,0,0.026098376
12/1/14,Taiwan,0.113213856,-14.1645,0.024312016,0,0.024312016
3/1/15,Taiwan,0.12899997,-15.6153,0.026230646,0,0.026230646
6/1/15,Taiwan,0.129141397,-15.3254,0.025701106,0,0.025701106
9/1/15,Taiwan,0.13321781,-15.3348,0.028705926,0,0.028705926
12/1/15,Taiwan,0.136150683,-15.0853,0.028085557,0,0.028085557
3/1/16,Taiwan,0.134323434,-13.7898,0.02836624,0,0.02836624
6/1/16,Taiwan,0.138148439,-13.5408,0.02659173,0,0.02659173
9/1/16,Taiwan,0.133034326,-13.0831,0.021192073,0,0.021192073
12/1/16,Taiwan,0.131231561,-13.165,0.019637128,0,0.019637128
3/1/17,Taiwan,0.127239098,-12.8622,0.016661084,0,0.016661084
6/1/17,Taiwan,0.124408453,-14.1607,0.014447866,0,0.014447866
9/1/17,Taiwan,0.129341346,-15.8043,0.015845655,0,0.015845655
12/1/17,Taiwan,0.14064965,-16.69,0.02110261,0,0.02110261
3/1/18,Taiwan,0.141524046,-17.912,0.024560186,0,0.024560186
6/1/18,Taiwan,0.139683185,-17.0045,0.024357554,0,0.024357554
9/1/18,Taiwan,0.128334175,-14.8215,0.023451597,0,0.023451597
12/1/18,Taiwan,0.116482458,-15.196,0.020551279,0,0.020551279
3/1/19,Taiwan,0.109382589,-16.2953,0.017350239,0,0.017350239
6/1/19,Taiwan,0.109533097,-17.9993,0.0179016,0,0.0179016
9/1/19,Taiwan,0.112279297,-21.729,0.01886271,0,0.01886271
12/1/19,Taiwan,0.105275212,-23.0376,0.027252129,0,0.027252129
12/1/00,Thailand,0.073741637,-9.7681,-0.012803357,0.00484263,-0.007960727
3/1/01,Thailand,0.057532241,-9.5425,0.003624537,0.004677918,0.008302455
6/1/01,Thailand,0.051057971,-8.8663,0.002910558,-0.00018439,0.002726168
9/1/01,Thailand,0.044931345,-8.6917,0.001109498,0.000930978,0.002040476
12/1/01,Thailand,0.042451605,-8.7376,0.010960569,0.000479369,0.011439937
3/1/02,Thailand,0.043435364,-8.8142,0.016060397,0.004781151,0.020841548
6/1/02,Thailand,0.037365025,-9.4767,0.034447088,0.010209197,0.044656285
9/1/02,Thailand,0.0341707,-9.7266,0.034155335,0.008776984,0.042932319
12/1/02,Thailand,0.034711853,-9.9327,0.031577927,0.011880878,0.043458805
3/1/03,Thailand,0.036341527,-9.9578,0.009257651,0.015685167,0.024942818
6/1/03,Thailand,0.037743686,-9.9364,0.002837552,0.022459825,0.025297377
9/1/03,Thailand,0.036016486,-9.7062,0.0059172,0.023280056,0.029197256
12/1/03,Thailand,0.03134249,-9.3432,0.000939263,0.037360342,0.038299605
3/1/04,Thailand,0.026740543,-9.6894,0.020234111,0.041653272,0.061887382
6/1/04,Thailand,0.020443179,-9.9704,0.018538799,0.018861266,0.037400066
9/1/04,Thailand,0.015469223,-10.2339,0.020197399,0.008901354,0.029098753
12/1/04,Thailand,0.01597603,-11.2104,0.033204991,-0.003491301,0.02971369
3/1/05,Thailand,-0.004045145,-11.4231,0.026853533,0.002034657,0.028888189
6/1/05,Thailand,-0.031522134,-11.8466,0.027404571,-0.00954566,0.017858911
